arrest_year,sex,age_cohort,category,neighbourhood
2022,Female,25 to 34,Other Criminal Code Violations,Golfdale-Cedarbrae-Woburn
2022,Male,35 to 44,Crimes Against Property,Birchcliffe-Cliffside
2022,Male,35 to 44,Crimes Against the Person,Humbermede
2022,Male,55 to 64,Crimes Against Property,Thorncliffe Park
2022,Male,35 to 44,Crimes Against the Person,Oakridge
2022,Male,<18,Other Criminal Code Violations,Corso Italia-Davenport
2022,Male,45 to 54,Crimes Against the Person,Bendale-Glen Andrew
2022,Male,18 to 24,Crimes Against the Person,Corso Italia-Davenport
2022,Male,65+,Crimes Against the Person,Church-Wellesley
2022,Female,55 to 64,Crimes Against Property,Yonge-Bay Corridor
2022,Female,35 to 44,Crimes Against the Person,Briar Hill-Belgravia
2022,Male,<18,Crimes Against the Person,Danforth
2022,Male,45 to 54,Crimes Against Property,North Toronto
2022,Female,25 to 34,Crimes Against the Person,Princess-Rosethorn
2022,Male,35 to 44,Other Criminal Code Violations,York University Heights
2022,Male,18 to 24,Crimes Against the Person,South Eglinton-Davisville
2022,Male,45 to 54,Crimes Against the Person,Corso Italia-Davenport
2022,Male,45 to 54,Other Criminal Code Violations,Bathurst Manor
2022,Male,55 to 64,Crimes Against the Person,The Beaches
2022,Male,35 to 44,Crimes Against the Person,Taylor-Massey
2022,Male,18 to 24,Crimes Against the Person,NSA
2022,Female,<18,Crimes Against the Person,High Park North
2022,Male,<18,Crimes Against Property,Agincourt South-Malvern West
2022,Male,55 to 64,Crimes Against the Person,Harbourfront-CityPlace
2022,Female,18 to 24,Other Criminal Code Violations,NSA
2022,Male,18 to 24,Crimes Against the Person,Rexdale-Kipling
2022,Male,<18,Other Criminal Code Violations,Downtown Yonge East
2022,Male,35 to 44,Crimes Against the Person,Beechborough-Greenbrook
2022,Male,25 to 34,Controlled Drugs and Substances Act,Westminster-Branson
2022,Male,18 to 24,Controlled Drugs and Substances Act,Dufferin Grove
2022,Male,18 to 24,Crimes Against Property,High Park North
2022,Female,65+,Crimes Against the Person,Keelesdale-Eglinton West
2022,Male,25 to 34,Crimes Against Property,High Park-Swansea
2022,Female,<18,Crimes Against the Person,North Toronto
2022,Male,25 to 34,Other Criminal Code Violations,Oakdale-Beverley Heights
2022,Male,35 to 44,Criminal Code Traffic,Islington
2022,Male,65+,Crimes Against the Person,Don Valley Village
2022,Male,25 to 34,Crimes Against the Person,O'Connor-Parkview
2022,Male,35 to 44,Controlled Drugs and Substances Act,Maple Leaf
2022,Male,35 to 44,Other Criminal Code Violations,Bridle Path-Sunnybrook-York Mills
2022,Male,35 to 44,Other Criminal Code Violations,Cabbagetown-South St.James Town
2022,Male,45 to 54,Crimes Against the Person,Wexford/Maryvale
2022,Male,55 to 64,Crimes Against Property,Etobicoke City Centre
2022,Male,55 to 64,Crimes Against the Person,Lawrence Park South
2022,Female,25 to 34,Other Criminal Code Violations,Beechborough-Greenbrook
2022,Male,65+,Criminal Code Traffic,NSA
2022,Female,45 to 54,Other Criminal Code Violations,New Toronto
2022,Male,25 to 34,Crimes Against the Person,Junction Area
2022,Male,45 to 54,Controlled Drugs and Substances Act,Weston
2022,Male,55 to 64,Other Criminal Code Violations,Bendale South
2022,Male,55 to 64,Crimes Against the Person,Eglinton East
2022,Male,18 to 24,Other Criminal Code Violations,York University Heights
2022,Male,45 to 54,Crimes Against the Person,Black Creek
2022,Male,25 to 34,Crimes Against the Person,Church-Wellesley
2022,Male,45 to 54,Crimes Against the Person,Blake-Jones
2022,Female,25 to 34,Crimes Against the Person,Downsview
2022,Female,25 to 34,Crimes Against the Person,Bendale-Glen Andrew
2022,Male,35 to 44,Crimes Against the Person,Newtonbrook West
2022,Male,25 to 34,Other Criminal Code Violations,West Humber-Clairville
2022,Female,45 to 54,Crimes Against the Person,Weston-Pelham Park
2022,Male,45 to 54,Crimes Against the Person,South Eglinton-Davisville
2022,Male,<18,Other Criminal Code Violations,Harbourfront-CityPlace
2022,Male,25 to 34,Crimes Against Property,Blake-Jones
2022,Male,25 to 34,Controlled Drugs and Substances Act,Long Branch
2022,Male,25 to 34,Crimes Against the Person,Wexford/Maryvale
2022,Female,<18,Crimes Against the Person,Regent Park
2022,Male,45 to 54,Crimes Against the Person,West Humber-Clairville
2022,Male,25 to 34,Controlled Drugs and Substances Act,Oakdale-Beverley Heights
2022,Male,25 to 34,Crimes Against the Person,Mount Pleasant East
2022,Male,35 to 44,Other Criminal Code Violations,Annex
2022,Female,25 to 34,Other Criminal Code Violations,North St.James Town
2022,Male,25 to 34,Other Criminal Code Violations,Eglinton East
2022,Male,25 to 34,Other Criminal Code Violations,Annex
2022,Female,45 to 54,Crimes Against Property,NSA
2022,Male,<18,Other Criminal Code Violations,Parkwoods-O'Connor Hills
2022,Female,<18,Crimes Against the Person,Golfdale-Cedarbrae-Woburn
2022,Male,18 to 24,Crimes Against the Person,Beechborough-Greenbrook
2022,Male,45 to 54,Other Criminal Code Violations,Playter Estates-Danforth
2022,Male,35 to 44,Crimes Against the Person,Moss Park
2022,Male,25 to 34,Other Criminal Code Violations,Avondale
2022,Male,25 to 34,Crimes Against Property,Danforth East York
2022,Female,45 to 54,Other Criminal Code Violations,Dorset Park
2022,Male,18 to 24,Other Criminal Code Violations,Wellington Place
2022,Male,18 to 24,Crimes Against Property,West Rouge
2022,Male,18 to 24,Crimes Against the Person,Regent Park
2022,Male,25 to 34,Crimes Against the Person,Palmerston-Little Italy
2022,Male,45 to 54,Crimes Against the Person,Yorkdale-Glen Park
2022,Male,<18,Crimes Against Property,Victoria Village
2022,Male,25 to 34,Criminal Code Traffic,O'Connor-Parkview
2022,Male,55 to 64,Crimes Against the Person,Church-Wellesley
2022,Male,35 to 44,Controlled Drugs and Substances Act,Fort York-Liberty Village
2022,Male,18 to 24,Crimes Against Property,Harbourfront-CityPlace
2022,Male,25 to 34,Crimes Against the Person,Steeles
2022,Female,25 to 34,Crimes Against the Person,Mount Olive-Silverstone-Jamestown
2022,Female,35 to 44,Other Criminal Code Violations,Trinity-Bellwoods
2022,Male,45 to 54,Crimes Against the Person,Lambton Baby Point
2022,Male,35 to 44,Crimes Against the Person,Downtown Yonge East
2022,Male,45 to 54,Crimes Against Property,Wellington Place
2022,Male,25 to 34,Crimes Against the Person,Wellington Place
2022,Male,35 to 44,Other Criminal Code Violations,Oakwood Village
2022,Male,25 to 34,Crimes Against the Person,Bay-Cloverhill
2022,Male,25 to 34,Crimes Against Property,Birchcliffe-Cliffside
2022,Female,18 to 24,Crimes Against the Person,Caledonia-Fairbank
2022,Female,35 to 44,Other Criminal Code Violations,Roncesvalles
2022,Male,45 to 54,Crimes Against the Person,Morningside Heights
2022,Female,35 to 44,Crimes Against the Person,Maple Leaf
2022,Male,25 to 34,Crimes Against the Person,West Queen West
2022,Female,35 to 44,Crimes Against the Person,Agincourt North
2022,Male,45 to 54,Other Criminal Code Violations,Weston
2022,Male,35 to 44,Crimes Against the Person,Junction-Wallace Emerson
2022,Male,25 to 34,Crimes Against the Person,Mount Pleasant East
2022,Male,55 to 64,Other Criminal Code Violations,Rockcliffe-Smythe
2022,Female,<18,Other Criminal Code Violations,York University Heights
2022,Female,45 to 54,Crimes Against the Person,Eglinton East
2022,Male,25 to 34,Crimes Against the Person,Cabbagetown-South St.James Town
2022,Male,35 to 44,Criminal Code Traffic,Fort York-Liberty Village
2022,Male,45 to 54,Other Criminal Code Violations,Golfdale-Cedarbrae-Woburn
2022,Female,<18,Crimes Against the Person,Little Portugal
2022,Male,35 to 44,Crimes Against Property,Elms-Old Rexdale
2022,Female,18 to 24,Other Criminal Code Violations,Newtonbrook East
2022,Male,55 to 64,Crimes Against the Person,Westminster-Branson
2022,Male,18 to 24,Crimes Against the Person,North St.James Town
2022,Male,25 to 34,Crimes Against Property,Scarborough Village
2022,Female,35 to 44,Crimes Against Property,Morningside
2022,Male,45 to 54,Crimes Against the Person,Avondale
2022,Male,45 to 54,Crimes Against the Person,Yorkdale-Glen Park
2022,Female,25 to 34,Crimes Against Property,West Hill
2022,Female,25 to 34,Crimes Against the Person,Fort York-Liberty Village
2022,Male,25 to 34,Other Criminal Code Violations,Rexdale-Kipling
2022,Male,55 to 64,Crimes Against the Person,Humewood-Cedarvale
2022,Female,25 to 34,Crimes Against Property,South Riverdale
2022,Female,55 to 64,Crimes Against Property,Yorkdale-Glen Park
2022,Male,25 to 34,Other Criminal Code Violations,Malvern West
2022,Male,<18,Crimes Against Property,Oakridge
2022,Female,55 to 64,Crimes Against the Person,Briar Hill-Belgravia
2022,Male,18 to 24,Crimes Against the Person,Humber Summit
2022,Male,35 to 44,Crimes Against the Person,NSA
2022,Male,25 to 34,Crimes Against the Person,Humewood-Cedarvale
2022,Male,25 to 34,Criminal Code Traffic,Yonge-Bay Corridor
2022,Male,45 to 54,Crimes Against the Person,Fort York-Liberty Village
2022,Male,18 to 24,Other Criminal Code Violations,Roncesvalles
2022,Male,25 to 34,Other Criminal Code Violations,St Lawrence-East Bayfront-The Islands
2022,Female,<18,Other Criminal Code Violations,New Toronto
2022,Female,25 to 34,Crimes Against the Person,St.Andrew-Windfields
2022,Male,35 to 44,Crimes Against the Person,Golfdale-Cedarbrae-Woburn
2022,Male,25 to 34,Other Criminal Code Violations,Cliffcrest
2022,Female,18 to 24,Crimes Against the Person,NSA
2022,Male,35 to 44,Crimes Against the Person,Trinity-Bellwoods
2022,Male,35 to 44,Crimes Against the Person,Little Portugal
2022,Male,18 to 24,Crimes Against the Person,North St.James Town
2022,Male,55 to 64,Crimes Against the Person,West Hill
2022,Male,18 to 24,Crimes Against the Person,Highland Creek
2022,Female,18 to 24,Crimes Against the Person,St Lawrence-East Bayfront-The Islands
2022,Male,18 to 24,Other Criminal Code Violations,Bridle Path-Sunnybrook-York Mills
2022,Female,18 to 24,Crimes Against the Person,Victoria Village
2022,Male,35 to 44,Crimes Against Property,North St.James Town
2022,Male,25 to 34,Other Criminal Code Violations,South Parkdale
2022,Male,18 to 24,Crimes Against the Person,South Eglinton-Davisville
2022,Male,65+,Crimes Against Property,Forest Hill South
2022,Male,18 to 24,Crimes Against the Person,Rustic
2022,Male,25 to 34,Crimes Against the Person,Mount Pleasant East
2022,Male,18 to 24,Crimes Against Property,Birchcliffe-Cliffside
2022,Female,45 to 54,Crimes Against Property,Pelmo Park-Humberlea
2022,Female,18 to 24,Crimes Against the Person,West Humber-Clairville
2022,Male,55 to 64,Crimes Against the Person,Ionview
2022,Female,35 to 44,Crimes Against Property,South Parkdale
2022,Female,45 to 54,Crimes Against the Person,Eringate-Centennial-West Deane
2022,Male,25 to 34,Crimes Against the Person,Harbourfront-CityPlace
2022,Female,35 to 44,Crimes Against the Person,Dovercourt Village
2022,Male,35 to 44,Crimes Against Property,Humber Bay Shores
2022,Male,<18,Other Criminal Code Violations,Rosedale-Moore Park
2022,Female,45 to 54,Crimes Against the Person,Playter Estates-Danforth
2022,Male,35 to 44,Crimes Against Property,L'Amoreaux West
2022,Male,55 to 64,Crimes Against Property,Thistletown-Beaumond Heights
2022,Male,45 to 54,Crimes Against the Person,Regent Park
2022,Male,35 to 44,Crimes Against the Person,Bedford Park-Nortown
2022,Male,25 to 34,Other Criminal Code Violations,Church-Wellesley
2022,Male,18 to 24,Crimes Against the Person,Yonge-Eglinton
2022,Male,25 to 34,Criminal Code Traffic,Glenfield-Jane Heights
2022,Male,45 to 54,Crimes Against the Person,Downtown Yonge East
2022,Male,<18,Crimes Against the Person,Morningside Heights
2022,Male,55 to 64,Other Criminal Code Violations,Junction-Wallace Emerson
2022,Male,18 to 24,Other Criminal Code Violations,South Parkdale
2022,Male,25 to 34,Crimes Against Property,Avondale
2022,Female,18 to 24,Crimes Against the Person,Agincourt South-Malvern West
2022,Female,45 to 54,Other Criminal Code Violations,Milliken
2022,Male,25 to 34,Crimes Against Property,Ionview
2022,Female,25 to 34,Other Criminal Code Violations,Blake-Jones
2022,Male,35 to 44,Crimes Against the Person,South Eglinton-Davisville
2022,Female,18 to 24,Other Criminal Code Violations,Pelmo Park-Humberlea
2022,Male,35 to 44,Crimes Against the Person,Annex
2022,Male,<18,Other Criminal Code Violations,Guildwood
2022,Male,35 to 44,Crimes Against the Person,Pelmo Park-Humberlea
2022,Male,25 to 34,Crimes Against Property,Thistletown-Beaumond Heights
2022,Female,55 to 64,Crimes Against Property,Yonge-Bay Corridor
2022,Male,25 to 34,Other Criminal Code Violations,Rexdale-Kipling
2022,Male,25 to 34,Other Criminal Code Violations,Leaside-Bennington
2022,Male,65+,Other Criminal Code Violations,Danforth
2022,Male,<18,Other Criminal Code Violations,Westminster-Branson
2022,Female,25 to 34,Other Criminal Code Violations,East L'Amoreaux
2022,Male,18 to 24,Crimes Against the Person,Weston-Pelham Park
2022,Male,65+,Other Criminal Code Violations,Wexford/Maryvale
2022,Male,35 to 44,Criminal Code Traffic,West Humber-Clairville
2022,Female,25 to 34,Crimes Against the Person,South Riverdale
2022,Male,55 to 64,Crimes Against the Person,Beechborough-Greenbrook
2022,Male,<18,Other Criminal Code Violations,University
2022,Female,18 to 24,Crimes Against Property,Dorset Park
2022,Male,65+,Crimes Against the Person,Beechborough-Greenbrook
2022,Male,45 to 54,Crimes Against the Person,Wexford/Maryvale
2022,Male,35 to 44,Other Criminal Code Violations,Victoria Village
2022,Male,35 to 44,Crimes Against Property,Broadview North
2022,Male,45 to 54,Crimes Against Property,Church-Wellesley
2022,Male,18 to 24,Crimes Against the Person,Agincourt North
2022,Male,55 to 64,Crimes Against Property,Brookhaven-Amesbury
2022,Male,18 to 24,Crimes Against the Person,Danforth East York
2022,Male,55 to 64,Crimes Against the Person,South Riverdale
2022,Female,18 to 24,Crimes Against the Person,The Beaches
2022,Male,55 to 64,Criminal Code Traffic,Wexford/Maryvale
2022,Male,35 to 44,Crimes Against the Person,Cabbagetown-South St.James Town
2022,Male,45 to 54,Crimes Against Property,Yonge-St.Clair
2022,Male,18 to 24,Other Criminal Code Violations,University
2022,Male,55 to 64,Crimes Against Property,Glenfield-Jane Heights
2022,Male,25 to 34,Crimes Against the Person,Edenbridge-Humber Valley
2022,Female,25 to 34,Crimes Against Property,Forest Hill South
2022,Male,18 to 24,Other Criminal Code Violations,Yonge-Bay Corridor
2022,Male,65+,Crimes Against the Person,Old East York
2022,Male,45 to 54,Crimes Against the Person,Junction Area
2022,Female,65+,Crimes Against the Person,Oakridge
2022,Male,18 to 24,Other Criminal Code Violations,Milliken
2022,Female,45 to 54,Controlled Drugs and Substances Act,York University Heights
2022,Female,55 to 64,Other Criminal Code Violations,Harbourfront-CityPlace
2022,Female,<18,Crimes Against the Person,Weston
2022,Male,35 to 44,Crimes Against the Person,Parkwoods-O'Connor Hills
2022,Male,<18,Controlled Drugs and Substances Act,Birchcliffe-Cliffside
2022,Female,25 to 34,Other Criminal Code Violations,Oakdale-Beverley Heights
2022,Male,18 to 24,Crimes Against the Person,Pelmo Park-Humberlea
2022,Female,25 to 34,Other Criminal Code Violations,Mimico-Queensway
2022,Female,18 to 24,Other Criminal Code Violations,Bay-Cloverhill
2022,Female,35 to 44,Crimes Against Property,South Eglinton-Davisville
2022,Female,18 to 24,Crimes Against the Person,Pelmo Park-Humberlea
2022,Male,55 to 64,Crimes Against the Person,Newtonbrook West
2022,Female,45 to 54,Crimes Against Property,Dovercourt Village
2022,Male,18 to 24,Crimes Against the Person,NSA
2022,Female,25 to 34,Crimes Against the Person,Corso Italia-Davenport
2022,Male,55 to 64,Crimes Against the Person,University
2022,Male,65+,Crimes Against the Person,Victoria Village
2022,Male,55 to 64,Crimes Against the Person,Humber Summit
2022,Male,18 to 24,Crimes Against Property,South Riverdale
2022,Male,18 to 24,Crimes Against Property,Yorkdale-Glen Park
2022,Male,55 to 64,Other Criminal Code Violations,NSA
2022,Male,45 to 54,Other Criminal Code Violations,Junction Area
2022,Male,45 to 54,Crimes Against Property,Casa Loma
2022,Female,18 to 24,Other Criminal Code Violations,Don Valley Village
2022,Female,<18,Crimes Against the Person,University
2022,Male,35 to 44,Criminal Code Traffic,Little Portugal
2022,Male,55 to 64,Controlled Drugs and Substances Act,Glenfield-Jane Heights
2022,Male,25 to 34,Controlled Drugs and Substances Act,Moss Park
2022,Female,25 to 34,Crimes Against the Person,Moss Park
2022,Male,25 to 34,Controlled Drugs and Substances Act,Junction Area
2022,Male,45 to 54,Crimes Against the Person,Kensington-Chinatown
2022,Female,35 to 44,Crimes Against Property,South Parkdale
2022,Female,18 to 24,Other Criminal Code Violations,High Park North
2022,Male,18 to 24,Crimes Against Property,Glenfield-Jane Heights
2022,Male,25 to 34,Other Criminal Code Violations,Oakdale-Beverley Heights
